Scenario ID,Scenario Name,Symbol,Assigned Cluster,Assignment Margin,SHAP::EBITDA Margin,SHAP::Return on Assets,SHAP::Asset Turnover,SHAP::Revenue per Employee,SHAP::Current Ratio,SHAP::Debt Ratio,SHAP::Free Cash Flow Margin,SHAP::Operating Cash Flow Margin
technology_revenue_25m,Technology companies with revenue >= $25M,AIP,1,7.547656136901144,9.25819948251291,9.678256602642131,0.08349754045364843,0.19359395163719867,-0.048250189215668565,-0.06391052265667715,-1.1536263583051023,-0.38104081944981416
technology_revenue_25m,Technology companies with revenue >= $25M,AIRG,1,0.49118564607682025,3.5729351582665494,4.47127818787776,-0.14759154344505565,0.055956318712864966,0.008812083037135446,-0.04856789254471683,1.0493397091671073,1.5480871757226613
technology_revenue_25m,Technology companies with revenue >= $25M,ALAB,0,28.56620009380368,2.4133674324274903,4.778461553481945,-0.10842955144623928,0.24894918078013398,-0.36282815371220856,0.07745471418874497,6.512245272548981,4.987916094817354
technology_revenue_25m,Technology companies with revenue >= $25M,ALLT,0,15.061580703763047,-0.002337869934643466,0.8290079027393694,-0.09354627856053452,-0.14916361235534287,-0.0530784000861447,0.06942847266107291,2.7567784936999797,1.685428444881817
technology_revenue_25m,Technology companies with revenue >= $25M,AMBR,1,5.532896355716401,0.22592466810511858,-0.6074104563483496,0.23905907630046433,0.10836666575667121,-0.032976184348530085,-0.07743454273577968,8.372294771681503,7.3241359080227815
technology_revenue_25m,Technology companies with revenue >= $25M,AMPL,1,2.1479554022594227,6.711948172936191,6.703567534824461,-0.004946997846165882,0.08882447852657487,-0.019513526907111042,-0.07253539382075488,-0.9995715136216332,-0.24075380111465422
technology_revenue_25m,Technology companies with revenue >= $25M,ARRY,0,9.059185613939349,-1.0556740911920979,-1.0363544665053073,0.03497344116200107,0.2214918003922499,-0.030142759256034934,-0.07699467465365098,0.8680424193783236,0.11478039389638675
technology_revenue_25m,Technology companies with revenue >= $25M,ASTS,1,31.04290118642209,15.91784123824389,2.0825660731482585,0.28574948433938335,0.237227555904515,0.36282815371221017,0.052969851205017834,13.893301638333517,8.229480742252797
technology_revenue_25m,Technology companies with revenue >= $25M,ASYS,1,6.805724963774793,8.014016967684022,10.473150678744283,-0.021866060725858366,0.14556794604719822,0.07220978785066065,-0.01705960439108374,-1.3965708933162653,-0.44466030740067947
technology_revenue_25m,Technology companies with revenue >= $25M,AVPT,0,17.10079570498473,0.09067004250410782,1.5643794875033339,-0.11935286258475544,-0.2308486510946738,-0.028789995707553417,0.07553692556545238,3.5693622886189535,2.160774919462392
