Scenario ID,Scenario Name,Selection Key,Run A,Run B,N Shared Companies,N Evaluated Companies,Pairwise Evaluation Coverage,ARI,NMI
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10012,10017,376,376,1.0,0.9556137885635436,0.8911085039599659
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10012,10018,372,372,1.0,0.6764151570617759,0.6599060989966071
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10012,10019,378,378,1.0,0.5518681083524276,0.4336086150439769
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10013,10014,376,376,1.0,0.7924554895852582,0.6975081968639265
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10013,10015,379,379,1.0,0.5162721127838171,0.4689630497820502
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10013,10016,372,372,1.0,0.6809691157780926,0.6149657241649685
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10013,10017,382,382,1.0,0.6753909967826801,0.5840858240465987
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10013,10018,373,373,1.0,0.5426584879618679,0.4543034302363297
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10013,10019,382,382,1.0,0.7140802635359645,0.622650018983539
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10014,10015,373,373,1.0,0.6810082302323759,0.6489023642650485
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10014,10016,380,380,1.0,0.5922744546309339,0.514521380637845
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10014,10017,378,378,1.0,0.9031602020714194,0.8245095234706066
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10014,10018,369,369,1.0,0.6920072720464344,0.6608085094251474
