Scenario ID,Scenario Name,Method,Method Type,Solution ID,Seed,Population,Cluster,KPI,N Companies in Cluster,Imputed Observations,Imputation Rate
technology_revenue_25m,Technology companies with revenue >= $25M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,HDBSCAN assigned subset,0,Debt Ratio,456,9,0.019736842105263157
technology_revenue_25m,Technology companies with revenue >= $25M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,HDBSCAN assigned subset,0,Free Cash Flow Margin,456,1,0.0021929824561403508
technology_revenue_25m,Technology companies with revenue >= $25M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,HDBSCAN assigned subset,0,Operating Cash Flow Margin,456,2,0.0043859649122807015
technology_revenue_25m,Technology companies with revenue >= $25M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,HDBSCAN assigned subset,1,EBITDA Margin,18,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,HDBSCAN assigned subset,1,Return on Assets,18,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,HDBSCAN assigned subset,1,Asset Turnover,18,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,HDBSCAN assigned subset,1,Revenue per Employee,18,1,0.05555555555555555
technology_revenue_25m,Technology companies with revenue >= $25M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,HDBSCAN assigned subset,1,Current Ratio,18,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,HDBSCAN assigned subset,1,Debt Ratio,18,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,HDBSCAN assigned subset,1,Free Cash Flow Margin,18,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,HDBSCAN assigned subset,1,Operating Cash Flow Margin,18,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,0,EBITDA Margin,54,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,0,Return on Assets,54,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,0,Asset Turnover,54,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,0,Revenue per Employee,54,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,0,Current Ratio,54,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,0,Debt Ratio,54,2,0.037037037037037035
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,0,Free Cash Flow Margin,54,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,0,Operating Cash Flow Margin,54,1,0.018518518518518517
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,1,EBITDA Margin,359,1,0.002785515320334262
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,1,Return on Assets,359,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,1,Asset Turnover,359,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,1,Revenue per Employee,359,22,0.06128133704735376
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,1,Current Ratio,359,1,0.002785515320334262
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,1,Debt Ratio,359,5,0.013927576601671309
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,1,Free Cash Flow Margin,359,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,1,Operating Cash Flow Margin,359,1,0.002785515320334262
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,2,EBITDA Margin,57,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,2,Return on Assets,57,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,2,Asset Turnover,57,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,2,Revenue per Employee,57,5,0.08771929824561403
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,2,Current Ratio,57,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,2,Debt Ratio,57,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,2,Free Cash Flow Margin,57,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,2,Operating Cash Flow Margin,57,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,3,EBITDA Margin,117,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,3,Return on Assets,117,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,3,Asset Turnover,117,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,3,Revenue per Employee,117,3,0.02564102564102564
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,3,Current Ratio,117,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,3,Debt Ratio,117,4,0.03418803418803419
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,3,Free Cash Flow Margin,117,1,0.008547008547008548
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,3,Operating Cash Flow Margin,117,1,0.008547008547008548
technology_revenue_25m,Technology companies with revenue >= $25M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,0,EBITDA Margin,73,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,0,Return on Assets,73,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,0,Asset Turnover,73,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,0,Revenue per Employee,73,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,0,Current Ratio,73,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,0,Debt Ratio,73,3,0.0410958904109589
technology_revenue_25m,Technology companies with revenue >= $25M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,0,Free Cash Flow Margin,73,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,0,Operating Cash Flow Margin,73,1,0.0136986301369863
technology_revenue_25m,Technology companies with revenue >= $25M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,1,EBITDA Margin,298,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,1,Return on Assets,298,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,1,Asset Turnover,298,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,1,Revenue per Employee,298,16,0.053691275167785234
technology_revenue_25m,Technology companies with revenue >= $25M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,1,Current Ratio,298,1,0.003355704697986577
technology_revenue_25m,Technology companies with revenue >= $25M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,1,Debt Ratio,298,5,0.016778523489932886
technology_revenue_25m,Technology companies with revenue >= $25M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,1,Free Cash Flow Margin,298,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,1,Operating Cash Flow Margin,298,1,0.003355704697986577
technology_revenue_25m,Technology companies with revenue >= $25M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,2,EBITDA Margin,97,1,0.010309278350515464
technology_revenue_25m,Technology companies with revenue >= $25M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,2,Return on Assets,97,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,2,Asset Turnover,97,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,2,Revenue per Employee,97,12,0.12371134020618557
technology_revenue_25m,Technology companies with revenue >= $25M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,2,Current Ratio,97,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,2,Debt Ratio,97,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,2,Free Cash Flow Margin,97,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,2,Operating Cash Flow Margin,97,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,3,EBITDA Margin,119,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,3,Return on Assets,119,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,3,Asset Turnover,119,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,3,Revenue per Employee,119,2,0.01680672268907563
technology_revenue_25m,Technology companies with revenue >= $25M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,3,Current Ratio,119,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,3,Debt Ratio,119,3,0.025210084033613446
technology_revenue_25m,Technology companies with revenue >= $25M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,3,Free Cash Flow Margin,119,1,0.008403361344537815
technology_revenue_25m,Technology companies with revenue >= $25M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,3,Operating Cash Flow Margin,119,1,0.008403361344537815
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,0,EBITDA Margin,72,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,0,Return on Assets,72,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,0,Asset Turnover,72,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,0,Revenue per Employee,72,2,0.027777777777777776
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,0,Current Ratio,72,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,0,Debt Ratio,72,4,0.05555555555555555
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,0,Free Cash Flow Margin,72,1,0.013888888888888888
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,0,Operating Cash Flow Margin,72,1,0.013888888888888888
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,1,EBITDA Margin,347,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,1,Return on Assets,347,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,1,Asset Turnover,347,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,1,Revenue per Employee,347,14,0.040345821325648415
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,1,Current Ratio,347,1,0.002881844380403458
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,1,Debt Ratio,347,7,0.020172910662824207
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,1,Free Cash Flow Margin,347,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,1,Operating Cash Flow Margin,347,2,0.005763688760806916
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,2,EBITDA Margin,54,0,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,2,Return on Assets,54,0,0.0
