Scenario ID,Scenario Name,Candidate Role,Candidate ID,Method,Sampling Seed,Reference Cluster,Resampled Cluster,Cluster Company Count,Cluster Share of Evaluated Population,Reference Cluster Share,Shared-Company Jaccard
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=10,HDBSCAN,10000,1,1,24,0.08080808080808081,0.09538461538461539,1.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=10,HDBSCAN,10002,0,0,256,0.9110320284697508,0.9046153846153846,0.9956896551724138
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=10,HDBSCAN,10002,1,1,25,0.08896797153024912,0.09538461538461539,0.9615384615384616
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=10,HDBSCAN,10003,0,0,230,0.9019607843137255,0.9046153846153846,0.9956140350877193
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=10,HDBSCAN,10003,1,1,25,0.09803921568627451,0.09538461538461539,0.9615384615384616
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=10,HDBSCAN,10004,0,0,258,0.9214285714285714,0.9046153846153846,1.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=10,HDBSCAN,10004,1,1,22,0.07857142857142857,0.09538461538461539,1.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=10,HDBSCAN,10005,0,0,262,0.9257950530035336,0.9046153846153846,1.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=10,HDBSCAN,10005,1,1,21,0.07420494699646643,0.09538461538461539,1.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=10,HDBSCAN,10006,0,0,258,0.9181494661921709,0.9046153846153846,0.9956896551724138
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=10,HDBSCAN,10006,1,1,23,0.08185053380782918,0.09538461538461539,0.9583333333333334
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=10,HDBSCAN,10007,0,0,239,0.9053030303030303,0.9046153846153846,0.9957446808510638
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=10,HDBSCAN,10007,1,1,25,0.0946969696969697,0.09538461538461539,0.9615384615384616
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=10,HDBSCAN,10008,0,0,279,0.93,0.9046153846153846,1.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=10,HDBSCAN,10008,1,1,21,0.07,0.09538461538461539,1.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=10,HDBSCAN,10009,0,1,231,0.90234375,0.9046153846153846,0.9956331877729258
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=10,HDBSCAN,10009,1,0,25,0.09765625,0.09538461538461539,0.9615384615384616
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=10,HDBSCAN,10010,0,0,224,0.8924302788844621,0.9046153846153846,1.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=10,HDBSCAN,10010,1,1,27,0.10756972111553785,0.09538461538461539,1.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=10,HDBSCAN,10011,0,1,229,0.9233870967741935,0.9046153846153846,1.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=10,HDBSCAN,10011,1,0,19,0.07661290322580645,0.09538461538461539,1.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=10,HDBSCAN,10012,0,0,243,0.9101123595505618,0.9046153846153846,1.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=10,HDBSCAN,10012,1,1,24,0.0898876404494382,0.09538461538461539,1.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=10,HDBSCAN,10013,0,0,286,0.9022082018927445,0.9046153846153846,1.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=10,HDBSCAN,10013,1,1,31,0.09779179810725552,0.09538461538461539,1.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=10,HDBSCAN,10014,0,1,263,0.9006849315068494,0.9046153846153846,1.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=10,HDBSCAN,10014,1,0,29,0.09931506849315068,0.09538461538461539,1.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=10,HDBSCAN,10015,0,0,263,0.9228070175438596,0.9046153846153846,1.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=10,HDBSCAN,10015,1,1,22,0.07719298245614035,0.09538461538461539,1.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=10,HDBSCAN,10016,0,0,264,0.9041095890410958,0.9046153846153846,1.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=10,HDBSCAN,10016,1,1,28,0.0958904109589041,0.09538461538461539,1.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=10,HDBSCAN,10017,0,1,232,0.8560885608856088,0.9046153846153846,0.9956140350877193
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=10,HDBSCAN,10017,1,2,24,0.08856088560885608,0.09538461538461539,0.96
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=10,HDBSCAN,10018,0,0,262,0.9290780141843972,0.9046153846153846,1.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=10,HDBSCAN,10018,1,1,20,0.07092198581560284,0.09538461538461539,1.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=10,HDBSCAN,10019,0,0,238,0.9049429657794676,0.9046153846153846,1.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=10,HDBSCAN,10019,1,1,25,0.09505703422053231,0.09538461538461539,1.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10000,0,2,36,0.07964601769911504,0.0920353982300885,0.972972972972973
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10000,1,0,359,0.7942477876106194,0.7946902654867256,0.9944598337950139
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10000,2,1,57,0.1261061946902655,0.11327433628318584,0.9473684210526315
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10001,0,1,41,0.09070796460176991,0.0920353982300885,0.8888888888888888
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10001,1,2,359,0.7942477876106194,0.7946902654867256,0.9889196675900277
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10001,2,0,52,0.11504424778761062,0.11327433628318584,0.9056603773584906
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10002,0,2,43,0.09513274336283185,0.0920353982300885,1.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10002,1,0,356,0.7876106194690266,0.7946902654867256,0.994413407821229
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10002,2,1,53,0.1172566371681416,0.11327433628318584,0.9622641509433962
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10003,0,0,41,0.09070796460176991,0.0920353982300885,1.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10003,1,1,357,0.7898230088495575,0.7946902654867256,0.9832869080779945
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10003,2,2,54,0.11946902654867257,0.11327433628318584,0.896551724137931
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10004,0,0,42,0.09292035398230089,0.0920353982300885,0.9761904761904762
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10004,1,1,350,0.7743362831858407,0.7946902654867256,0.9695290858725761
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10004,2,2,60,0.13274336283185842,0.11327433628318584,0.8032786885245902
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10005,0,1,41,0.09070796460176991,0.0920353982300885,0.9090909090909091
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10005,1,0,365,0.8075221238938053,0.7946902654867256,0.989041095890411
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10005,2,2,46,0.10176991150442478,0.11327433628318584,0.9583333333333334
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10006,0,0,43,0.09513274336283185,0.0920353982300885,0.9347826086956522
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10006,1,1,355,0.7853982300884956,0.7946902654867256,0.9888268156424581
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10006,2,2,54,0.11946902654867257,0.11327433628318584,0.9074074074074074
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10007,0,2,39,0.08628318584070796,0.0920353982300885,0.8837209302325582
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10007,1,0,356,0.7876106194690266,0.7946902654867256,0.9671232876712329
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10007,2,1,57,0.1261061946902655,0.11327433628318584,0.8103448275862069
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10008,0,2,41,0.09050772626931568,0.0920353982300885,0.9318181818181818
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10008,1,0,354,0.7814569536423841,0.7946902654867256,0.9805555555555555
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10008,2,1,58,0.1280353200883002,0.11327433628318584,0.8620689655172413
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10009,0,0,44,0.09734513274336283,0.0920353982300885,1.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10009,1,2,352,0.7787610619469026,0.7946902654867256,0.9943502824858758
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10009,2,1,56,0.12389380530973451,0.11327433628318584,0.9642857142857143
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10010,0,2,43,0.09513274336283185,0.0920353982300885,0.8604651162790697
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10010,1,1,354,0.7831858407079646,0.7946902654867256,0.9779005524861878
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10010,2,0,55,0.12168141592920353,0.11327433628318584,0.9636363636363636
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10011,0,2,44,0.09713024282560706,0.0920353982300885,0.9772727272727273
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10011,1,1,355,0.7836644591611479,0.7946902654867256,0.9916201117318436
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10011,2,0,54,0.11920529801324503,0.11327433628318584,0.9272727272727272
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10012,0,1,39,0.08590308370044053,0.0920353982300885,0.9285714285714286
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10012,1,0,364,0.801762114537445,0.7946902654867256,0.9836065573770492
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10012,2,2,51,0.11233480176211454,0.11327433628318584,0.8703703703703703
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10013,0,1,40,0.08849557522123894,0.0920353982300885,0.8863636363636364
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10013,1,0,348,0.7699115044247787,0.7946902654867256,0.9774011299435028
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10013,2,2,64,0.1415929203539823,0.11327433628318584,0.8615384615384616
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10014,0,1,40,0.08849557522123894,0.0920353982300885,0.975609756097561
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10014,1,2,357,0.7898230088495575,0.7946902654867256,0.9916666666666667
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10014,2,0,55,0.12168141592920353,0.11327433628318584,0.9272727272727272
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10015,0,2,42,0.09292035398230089,0.0920353982300885,0.9130434782608695
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10015,1,0,354,0.7831858407079646,0.7946902654867256,0.9887323943661972
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10015,2,1,56,0.12389380530973451,0.11327433628318584,0.9298245614035088
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10016,0,1,39,0.08628318584070796,0.0920353982300885,0.95
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10016,1,0,346,0.7654867256637168,0.7946902654867256,0.9584487534626038
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10016,2,2,67,0.14823008849557523,0.11327433628318584,0.75
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10017,0,0,41,0.09070796460176991,0.0920353982300885,0.9534883720930233
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10017,1,2,357,0.7898230088495575,0.7946902654867256,0.9833795013850416
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10017,2,1,54,0.11946902654867257,0.11327433628318584,0.9259259259259259
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10018,0,2,37,0.08185840707964602,0.0920353982300885,0.8571428571428571
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10018,1,0,351,0.7765486725663717,0.7946902654867256,0.9586776859504132
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10018,2,1,64,0.1415929203539823,0.11327433628318584,0.7692307692307693
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10019,0,2,45,0.09933774834437085,0.0920353982300885,0.9777777777777777
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10019,1,1,354,0.7814569536423841,0.7946902654867256,0.9943820224719101
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10019,2,0,54,0.11920529801324503,0.11327433628318584,0.9454545454545454
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10000,0,1,366,0.8097345132743363,0.8070796460176991,0.9547872340425532
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10000,1,0,53,0.1172566371681416,0.09734513274336283,0.7818181818181819
